Project,Test,TestID,FailureFreq,FailureException,TestNameInStacktrace,TestClassNameInStacktrace,TotalStacktraceLines,TotalMutants,set(TotalMutants),TotalMatchException,TotalMatchStacktrace,TotalMatch,MostExceptionInMutants,MostExceptionInMutantsFreq
Alluxio-alluxio,tachyon.client.table.RawTableTest.rawtablePerfTest,56,73,NullPointerException,0,1,2,457,76,100,0,0,IOException,311
Alluxio-alluxio,tachyon.client.TachyonFSTest.renameFileTest3,1,73,UnknownHostException,0,1,6,207,28,0,0,0,AssertionError,75
Alluxio-alluxio,tachyon.client.TachyonFSTest.renameFileTest3,56,73,NullPointerException,0,1,2,207,28,47,6,6,AssertionError,75
Alluxio-alluxio,tachyon.MasterInfoTest.negativeColumnTest,1,73,UnknownHostException,0,1,6,32,13,0,0,0,NullPointerException,25
Alluxio-alluxio,tachyon.MasterInfoTest.negativeColumnTest,58,73,NullPointerException,0,1,2,32,13,25,4,4,NullPointerException,25
Alluxio-alluxio,tachyon.MasterInfoTest.negativeColumnTest,54,3,NullPointerException,0,1,2,32,13,25,14,14,NullPointerException,25
Alluxio-alluxio,tachyon.MasterInfoTest.negativeColumnTest,53,3,NullPointerException,0,1,6,32,13,25,0,0,NullPointerException,25
Alluxio-alluxio,tachyon.client.table.RawTableTest.getMetadataTest,1,73,UnknownHostException,0,1,6,179,41,0,0,0,IOException,101
Alluxio-alluxio,tachyon.client.table.RawTableTest.getMetadataTest,57,73,NullPointerException,0,1,2,179,41,49,2,2,IOException,101
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.readTest2,56,73,NullPointerException,0,1,2,385,88,104,2,2,IOException,176
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.readTest2,1,73,UnknownHostException,0,1,6,385,88,0,0,0,IOException,176
Alluxio-alluxio,tachyon.client.BlockInStreamTest.readTest3,1,73,UnknownHostException,0,1,6,611,117,0,0,0,IOException,323
Alluxio-alluxio,tachyon.client.BlockInStreamTest.readTest3,56,73,NullPointerException,0,1,2,611,117,176,3,3,IOException,323
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirComplexPathTest,1,73,UnknownHostException,0,1,6,155,29,0,0,0,AssertionError,71
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirComplexPathTest,56,73,NullPointerException,0,1,2,155,29,24,2,2,AssertionError,71
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithInvalidPathExceptionTest,1,73,UnknownHostException,0,1,6,66,17,0,0,0,NullPointerException,26
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithInvalidPathExceptionTest,57,73,NullPointerException,0,1,2,66,17,26,6,6,NullPointerException,26
Alluxio-alluxio,tachyon.MasterClientTest.openCloseTest,53,3,NullPointerException,0,1,6,83,22,25,0,0,IOException,25
Alluxio-alluxio,tachyon.MasterClientTest.openCloseTest,1,73,UnknownHostException,0,1,6,83,22,0,0,0,IOException,25
Alluxio-alluxio,tachyon.MasterClientTest.openCloseTest,54,3,NullPointerException,0,1,2,83,22,25,8,8,IOException,25
Alluxio-alluxio,tachyon.MasterClientTest.openCloseTest,59,73,NullPointerException,0,1,2,83,22,25,6,6,IOException,25
Alluxio-alluxio,tachyon.MasterInfoTest.deleteFileTest,1,73,UnknownHostException,0,1,6,84,41,0,0,0,NullPointerException,37
Alluxio-alluxio,tachyon.MasterInfoTest.deleteFileTest,58,73,NullPointerException,0,1,2,84,41,37,4,4,NullPointerException,37
Alluxio-alluxio,tachyon.MasterInfoTest.deleteFileTest,54,3,NullPointerException,0,1,2,84,41,37,14,14,NullPointerException,37
Alluxio-alluxio,tachyon.MasterInfoTest.deleteFileTest,53,3,NullPointerException,0,1,6,84,41,37,0,0,NullPointerException,37
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirInvalidPathTest,1,73,UnknownHostException,0,1,6,61,24,0,0,0,AssertionError,23
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirInvalidPathTest,57,73,NullPointerException,0,1,2,61,24,22,2,2,AssertionError,23
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirExistingTest,1,73,UnknownHostException,0,1,6,66,26,0,0,0,IOException,31
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirExistingTest,57,73,NullPointerException,0,1,2,66,26,27,2,2,IOException,31
Alluxio-alluxio,tachyon.client.TachyonFileTest.isInMemoryTest3,1,73,UnknownHostException,0,1,6,511,64,0,0,0,IOException,274
Alluxio-alluxio,tachyon.client.TachyonFileTest.isInMemoryTest3,57,73,NullPointerException,0,1,2,511,64,119,0,0,IOException,274
Alluxio-alluxio,tachyon.client.TachyonFileTest.isInMemoryTest3,36,11,AssertionFailedError,1,1,5,511,64,84,51,51,IOException,274
Alluxio-alluxio,tachyon.client.TachyonFSTest.renameFileTest1,1,73,UnknownHostException,0,1,6,172,27,0,0,0,AssertionError,65
Alluxio-alluxio,tachyon.client.TachyonFSTest.renameFileTest1,56,73,NullPointerException,0,1,2,172,27,31,6,6,AssertionError,65
Alluxio-alluxio,tachyon.client.table.RawColumnTest.basicTest,57,73,NullPointerException,0,1,2,254,37,79,0,0,IOException,115
Alluxio-alluxio,tachyon.client.table.RawColumnTest.basicTest,1,73,UnknownHostException,0,1,6,254,37,0,0,0,IOException,115
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest3,56,73,NullPointerException,0,1,2,593,99,119,6,6,IOException,231
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest3,1,73,UnknownHostException,0,1,6,593,99,0,0,0,IOException,231
Alluxio-alluxio,tachyon.JournalTest.RenameTest,53,3,NullPointerException,0,1,6,239,78,31,2,2,IOException,86
Alluxio-alluxio,tachyon.JournalTest.RenameTest,1,73,UnknownHostException,0,1,6,239,78,0,0,0,IOException,86
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirShortPathTest,1,73,UnknownHostException,0,1,6,159,29,0,0,0,AssertionError,71
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirShortPathTest,56,73,NullPointerException,0,1,2,159,29,25,2,2,AssertionError,71
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,1,73,UnknownHostException,0,1,6,88,45,0,0,0,NullPointerException,36
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,59,73,NullPointerException,0,1,2,88,45,36,4,4,NullPointerException,36
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,54,3,NullPointerException,0,1,2,88,45,36,14,14,NullPointerException,36
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest,53,3,NullPointerException,0,1,6,88,45,36,0,0,NullPointerException,36
Alluxio-alluxio,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,1,73,UnknownHostException,0,1,6,78,34,0,0,0,NullPointerException,32
Alluxio-alluxio,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,59,73,NullPointerException,0,1,2,78,34,32,4,4,NullPointerException,32
Alluxio-alluxio,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,53,3,NullPointerException,0,1,2,78,34,32,14,14,NullPointerException,32
Alluxio-alluxio,tachyon.MasterInfoTest.deleteEmptyDirectoryTest,54,3,NullPointerException,0,1,6,78,34,32,0,0,NullPointerException,32
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithCheckpointFileTest,1,73,UnknownHostException,0,1,6,178,26,0,0,0,NullPointerException,58
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithCheckpointFileTest,56,73,NullPointerException,0,1,2,178,26,58,6,6,NullPointerException,58
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest3,1,73,UnknownHostException,0,1,6,584,70,0,0,0,IOException,284
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest3,58,73,NullPointerException,0,1,2,584,70,112,6,6,IOException,284
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest3,40,2,AssertionError,1,1,5,584,70,96,45,45,IOException,284
Alluxio-alluxio,tachyon.JournalTest.AddBlockTest,53,3,NullPointerException,0,1,6,609,106,97,2,2,IOException,310
Alluxio-alluxio,tachyon.JournalTest.AddBlockTest,1,73,UnknownHostException,0,1,6,609,106,0,0,0,IOException,310
Alluxio-alluxio,tachyon.MasterInfoTest.lsTest,1,73,UnknownHostException,0,1,6,78,42,0,0,0,NullPointerException,35
Alluxio-alluxio,tachyon.MasterInfoTest.lsTest,59,73,NullPointerException,0,1,2,78,42,35,4,4,NullPointerException,35
Alluxio-alluxio,tachyon.MasterInfoTest.lsTest,53,3,NullPointerException,0,1,2,78,42,35,14,14,NullPointerException,35
Alluxio-alluxio,tachyon.MasterInfoTest.lsTest,54,3,NullPointerException,0,1,6,78,42,35,0,0,NullPointerException,35
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest2,1,73,UnknownHostException,0,1,6,575,72,0,0,0,IOException,290
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest2,57,73,NullPointerException,0,1,2,575,72,112,6,6,IOException,290
Alluxio-alluxio,tachyon.MasterInfoTest.getCapacityBytesTest,1,73,UnknownHostException,0,1,6,36,12,0,0,0,NullPointerException,26
Alluxio-alluxio,tachyon.MasterInfoTest.getCapacityBytesTest,59,73,NullPointerException,0,1,2,36,12,26,4,4,NullPointerException,26
Alluxio-alluxio,tachyon.MasterInfoTest.getCapacityBytesTest,54,3,NullPointerException,0,1,2,36,12,26,14,14,NullPointerException,26
Alluxio-alluxio,tachyon.MasterInfoTest.getCapacityBytesTest,53,3,NullPointerException,0,1,6,36,12,26,0,0,NullPointerException,26
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest1,1,73,UnknownHostException,0,1,6,75,17,0,0,0,AssertionError,29
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest1,57,73,NullPointerException,0,1,2,75,17,28,6,6,AssertionError,29
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest2,59,73,NullPointerException,0,1,2,458,62,113,2,2,IOException,261
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest2,54,3,NullPointerException,0,1,6,458,62,113,0,0,IOException,261
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest2,53,3,NullPointerException,0,1,2,458,62,113,11,11,IOException,261
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest2,1,73,UnknownHostException,0,1,6,458,62,0,0,0,IOException,261
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,1,73,UnknownHostException,0,1,6,164,41,0,0,0,IOException,57
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,55,25,NullPointerException,0,1,6,164,41,42,0,0,IOException,57
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,60,73,NullPointerException,0,1,2,164,41,42,1,1,IOException,57
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,13,1,NullPointerException,1,1,4,164,41,42,0,0,IOException,57
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,53,10,NullPointerException,1,1,4,164,41,42,0,0,IOException,57
Alluxio-alluxio,tachyon.MasterFaultToleranceTest.faultTest,56,25,NullPointerException,0,1,2,164,41,42,12,12,IOException,57
Alluxio-alluxio,tachyon.JournalTest.AddCheckpointTest,53,3,NullPointerException,0,1,6,455,99,91,2,2,IOException,130
Alluxio-alluxio,tachyon.JournalTest.AddCheckpointTest,1,73,UnknownHostException,0,1,6,455,99,0,0,0,IOException,130
Alluxio-alluxio,tachyon.client.table.RawTableTest.getNameTest,1,73,UnknownHostException,0,1,6,175,39,0,0,0,IOException,100
Alluxio-alluxio,tachyon.client.table.RawTableTest.getNameTest,57,73,NullPointerException,0,1,2,175,39,48,2,2,IOException,100
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest4,58,73,NullPointerException,0,1,2,527,75,124,6,6,IOException,343
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest4,15,1,AssertionError,1,1,4,527,75,25,14,14,IOException,343
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest4,1,73,UnknownHostException,0,1,6,527,75,0,0,0,IOException,343
Alluxio-alluxio,tachyon.JournalTest.FileFolderTest,53,3,NullPointerException,0,1,6,200,70,27,2,2,IOException,60
Alluxio-alluxio,tachyon.JournalTest.FileFolderTest,1,73,UnknownHostException,0,1,6,200,70,0,0,0,IOException,60
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest1,1,73,UnknownHostException,0,1,6,74,17,0,0,0,AssertionError,31
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest1,56,73,NullPointerException,0,1,2,74,17,28,6,6,AssertionError,31
Alluxio-alluxio,tachyon.MasterInfoTest.notFileCheckpointTest,1,73,UnknownHostException,0,1,6,67,31,0,0,0,Exception,38
Alluxio-alluxio,tachyon.MasterInfoTest.notFileCheckpointTest,59,73,NullPointerException,0,1,2,67,31,25,4,4,Exception,38
Alluxio-alluxio,tachyon.MasterInfoTest.notFileCheckpointTest,54,3,NullPointerException,0,1,2,67,31,25,14,14,Exception,38
Alluxio-alluxio,tachyon.MasterInfoTest.notFileCheckpointTest,53,3,NullPointerException,0,1,6,67,31,25,0,0,Exception,38
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.skipTest,56,1,IOException,1,1,4,378,82,166,2,2,IOException,166
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.skipTest,58,73,NullPointerException,0,1,2,378,82,107,2,2,IOException,166
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.skipTest,1,73,UnknownHostException,0,1,6,378,82,0,0,0,IOException,166
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirTest,1,73,UnknownHostException,0,1,6,158,30,0,0,0,AssertionError,71
Alluxio-alluxio,tachyon.command.TFsShellTest.mkdirTest,57,73,NullPointerException,0,1,2,158,30,24,2,2,AssertionError,71
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableTestWithMetadata,1,73,UnknownHostException,0,1,6,191,37,0,0,0,IOException,99
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableTestWithMetadata,57,73,NullPointerException,0,1,2,191,37,55,6,6,IOException,99
Alluxio-alluxio,tachyon.JournalTest.DeleteTest,53,3,NullPointerException,0,1,6,229,75,32,2,2,IOException,68
Alluxio-alluxio,tachyon.JournalTest.DeleteTest,1,73,UnknownHostException,0,1,6,229,75,0,0,0,IOException,68
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest2,56,73,NullPointerException,0,1,2,597,99,117,6,6,IOException,234
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.readTest2,1,73,UnknownHostException,0,1,6,597,99,0,0,0,IOException,234
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest1,58,73,NullPointerException,0,1,2,461,63,112,2,2,IOException,263
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest1,54,3,NullPointerException,0,1,6,461,63,112,0,0,IOException,263
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest1,53,3,NullPointerException,0,1,2,461,63,112,11,11,IOException,263
Alluxio-alluxio,tachyon.DataServerTest.readPartialTest1,1,73,UnknownHostException,0,1,6,461,63,0,0,0,IOException,263
Alluxio-alluxio,tachyon.command.TFsShellTest.fileinfoTest,41,18,IOException,1,1,5,478,64,281,64,64,IOException,281
Alluxio-alluxio,tachyon.command.TFsShellTest.fileinfoTest,1,73,UnknownHostException,0,1,6,478,64,0,0,0,IOException,281
Alluxio-alluxio,tachyon.command.TFsShellTest.fileinfoTest,58,73,NullPointerException,0,1,2,478,64,110,2,2,IOException,281
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest2,1,73,UnknownHostException,0,1,6,74,17,0,0,0,AssertionError,30
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest2,57,73,NullPointerException,0,1,2,74,17,28,6,6,AssertionError,30
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest1,1,73,UnknownHostException,0,1,6,536,54,0,0,0,IOException,252
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest1,55,19,AssertionError,1,1,5,536,54,89,47,47,IOException,252
Alluxio-alluxio,tachyon.client.TachyonFSTest.lockBlockTest1,57,73,NullPointerException,0,1,2,536,54,104,6,6,IOException,252
Alluxio-alluxio,tachyon.command.TFsShellTest.copyFromLocalTest,1,73,UnknownHostException,0,1,6,449,87,0,0,0,IOException,159
Alluxio-alluxio,tachyon.command.TFsShellTest.copyFromLocalTest,57,73,NullPointerException,0,1,2,449,87,98,2,2,IOException,159
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.readTest3,1,1,IOException,1,1,5,380,86,175,2,2,IOException,175
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.readTest3,57,73,NullPointerException,0,1,2,380,86,104,2,2,IOException,175
Alluxio-alluxio,tachyon.client.LocalBlockInStreamTest.readTest3,2,73,UnknownHostException,0,1,6,380,86,0,0,0,IOException,175
Alluxio-alluxio,tachyon.client.TachyonFileTest.writeEmptyFileTest,1,73,UnknownHostException,0,1,6,315,49,0,0,0,IOException,100
Alluxio-alluxio,tachyon.client.TachyonFileTest.writeEmptyFileTest,15,1,IllegalArgumentException,1,1,5,315,49,69,63,63,IOException,100
Alluxio-alluxio,tachyon.client.TachyonFileTest.writeEmptyFileTest,58,73,NullPointerException,0,1,2,315,49,79,0,0,IOException,100
Alluxio-alluxio,tachyon.command.TFsShellTest.locationTest,25,3,IOException,1,1,5,509,72,303,64,64,IOException,303
Alluxio-alluxio,tachyon.command.TFsShellTest.locationTest,1,73,UnknownHostException,0,1,6,509,72,0,0,0,IOException,303
Alluxio-alluxio,tachyon.command.TFsShellTest.locationTest,57,73,NullPointerException,0,1,2,509,72,141,2,2,IOException,303
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.totalOverCapacityRequestSpaceTest,1,73,UnknownHostException,0,1,6,48,24,0,0,0,NullPointerException,30
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.totalOverCapacityRequestSpaceTest,57,73,NullPointerException,0,1,2,48,24,30,0,0,NullPointerException,30
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest3,1,73,UnknownHostException,0,1,6,620,70,0,0,0,IOException,286
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest3,57,73,NullPointerException,0,1,2,620,70,112,6,6,IOException,286
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest3,10,2,AssertionError,1,1,5,620,70,130,78,78,IOException,286
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,1,73,UnknownHostException,0,1,6,88,40,0,0,0,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,58,73,NullPointerException,0,1,2,88,40,34,4,4,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,54,3,NullPointerException,0,1,2,88,40,34,14,14,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithFilesTest2,53,3,NullPointerException,0,1,6,88,40,34,0,0,NullPointerException,34
Alluxio-alluxio,tachyon.JournalTest.TableTest,53,3,NullPointerException,0,1,6,241,67,30,2,2,AssertionFailedError,73
Alluxio-alluxio,tachyon.JournalTest.TableTest,1,73,UnknownHostException,0,1,6,241,67,0,0,0,AssertionFailedError,73
Alluxio-alluxio,tachyon.JournalTest.FolderTest,53,3,NullPointerException,0,1,6,227,66,30,2,2,AssertionFailedError,72
Alluxio-alluxio,tachyon.JournalTest.FolderTest,1,73,UnknownHostException,0,1,6,227,66,0,0,0,AssertionFailedError,72
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableTestEmptyMetadata,1,73,UnknownHostException,0,1,6,190,37,0,0,0,IOException,100
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableTestEmptyMetadata,57,73,NullPointerException,0,1,2,190,37,55,6,6,IOException,100
Alluxio-alluxio,tachyon.MasterInfoTest.createAlreadyExistFileTest,1,73,UnknownHostException,0,1,6,73,33,0,0,0,Exception,34
Alluxio-alluxio,tachyon.MasterInfoTest.createAlreadyExistFileTest,58,73,NullPointerException,0,1,2,73,33,25,4,4,Exception,34
Alluxio-alluxio,tachyon.MasterInfoTest.createAlreadyExistFileTest,53,3,NullPointerException,0,1,2,73,33,25,14,14,Exception,34
Alluxio-alluxio,tachyon.MasterInfoTest.createAlreadyExistFileTest,54,3,NullPointerException,0,1,6,73,33,25,0,0,Exception,34
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest3,1,73,UnknownHostException,0,1,6,57,14,0,0,0,NullPointerException,28
Alluxio-alluxio,tachyon.client.TachyonFSTest.createRawTableWithTableColumnExceptionTest3,57,73,NullPointerException,0,1,2,57,14,28,6,6,NullPointerException,28
Alluxio-alluxio,tachyon.client.table.RawTableTest.getIdTest,1,73,UnknownHostException,0,1,6,177,39,0,0,0,IOException,100
Alluxio-alluxio,tachyon.client.table.RawTableTest.getIdTest,57,73,NullPointerException,0,1,2,177,39,48,2,2,IOException,100
Alluxio-alluxio,tachyon.client.FileOutStreamTest.writeTest3,58,168,IOException,1,1,5,655,111,311,12,12,IOException,311
Alluxio-alluxio,tachyon.client.FileOutStreamTest.writeTest3,56,73,NullPointerException,0,1,2,655,111,221,2,2,IOException,311
Alluxio-alluxio,tachyon.client.FileOutStreamTest.writeTest3,1,73,UnknownHostException,0,1,6,655,111,0,0,0,IOException,311
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithFileAlreadyExistExceptionTest,1,73,UnknownHostException,0,1,6,78,17,0,0,0,NullPointerException,28
Alluxio-alluxio,tachyon.client.TachyonFSTest.createFileWithFileAlreadyExistExceptionTest,56,73,NullPointerException,0,1,2,78,17,28,6,6,NullPointerException,28
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,1,73,UnknownHostException,0,1,6,61,38,0,0,0,AssertionError,18
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,58,73,NullPointerException,0,1,2,61,38,14,0,0,AssertionError,18
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,53,3,NullPointerException,0,1,2,61,38,14,1,1,AssertionError,18
Alluxio-alluxio,tachyon.MasterInfoTest.deleteDirectoryWithDirectoriesTest,54,3,NullPointerException,0,1,6,61,38,14,0,0,AssertionError,18
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.skipTest,57,73,NullPointerException,0,1,2,408,79,111,6,6,IOException,174
Alluxio-alluxio,tachyon.client.RemoteBlockInStreamTest.skipTest,1,73,UnknownHostException,0,1,6,408,79,0,0,0,IOException,174
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.evictionTest,1,73,UnknownHostException,0,1,6,477,64,0,0,0,IOException,271
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.evictionTest,11,2,AssertionError,1,1,5,477,64,64,51,51,IOException,271
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.evictionTest,57,73,NullPointerException,0,1,2,477,64,99,1,1,IOException,271
Alluxio-alluxio,tachyon.MasterInfoTest.createFilePerfTest,1,73,UnknownHostException,0,1,6,73,38,0,0,0,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.createFilePerfTest,59,73,NullPointerException,0,1,2,73,38,34,4,4,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.createFilePerfTest,54,3,NullPointerException,0,1,2,73,38,34,14,14,NullPointerException,34
Alluxio-alluxio,tachyon.MasterInfoTest.createFilePerfTest,53,3,NullPointerException,0,1,6,73,38,34,0,0,NullPointerException,34
Alluxio-alluxio,tachyon.client.table.RawTableTest.getPathTest,1,73,UnknownHostException,0,1,6,184,39,0,0,0,IOException,101
Alluxio-alluxio,tachyon.client.table.RawTableTest.getPathTest,57,73,NullPointerException,0,1,2,184,39,48,2,2,IOException,101
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.returnSpaceTest,1,73,UnknownHostException,0,1,6,58,25,0,0,0,NullPointerException,30
Alluxio-alluxio,tachyon.WorkerServiceHandlerTest.returnSpaceTest,57,73,NullPointerException,0,1,2,58,25,30,0,0,NullPointerException,30
Alluxio-alluxio,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,1,73,UnknownHostException,0,1,6,98,47,0,0,0,NullPointerException,38
Alluxio-alluxio,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,58,73,NullPointerException,0,1,2,98,47,38,4,4,NullPointerException,38
Alluxio-alluxio,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,53,3,NullPointerException,0,1,2,98,47,38,14,14,NullPointerException,38
Alluxio-alluxio,tachyon.MasterInfoTest.clientFileInfoEmptyFileTest,54,3,NullPointerException,0,1,6,98,47,38,0,0,NullPointerException,38
Alluxio-alluxio,tachyon.client.TachyonFSTest.deleteFileTest,1,73,UnknownHostException,0,1,6,544,63,0,0,0,IOException,270
Alluxio-alluxio,tachyon.client.TachyonFSTest.deleteFileTest,64,73,NullPointerException,0,1,2,544,63,102,6,6,IOException,270
Alluxio-alluxio,tachyon.client.TachyonFSTest.deleteFileTest,38,162,AssertionError,1,1,6,544,63,142,49,49,IOException,270
Alluxio-alluxio,tachyon.client.TachyonFSTest.deleteFileTest,15,3,AssertionError,1,1,6,544,63,142,24,24,IOException,270
Alluxio-alluxio,tachyon.command.TFsShellTest.renameToExistingFileTest,1,73,UnknownHostException,0,1,6,74,22,0,0,0,AssertionError,37
Alluxio-alluxio,tachyon.command.TFsShellTest.renameToExistingFileTest,56,73,NullPointerException,0,1,2,74,22,23,2,2,AssertionError,37
Alluxio-alluxio,tachyon.command.TFsShellTest.rmNotExistingFileTest,1,73,UnknownHostException,0,1,6,83,25,0,0,0,AssertionError,37
Alluxio-alluxio,tachyon.command.TFsShellTest.rmNotExistingFileTest,57,73,NullPointerException,0,1,2,83,25,26,2,2,AssertionError,37
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest1,2,73,UnknownHostException,0,1,6,614,70,0,0,0,IOException,283
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest1,57,73,NullPointerException,0,1,2,614,70,112,6,6,IOException,283
Alluxio-alluxio,tachyon.client.TachyonFSTest.unlockBlockTest1,1,1,AssertionError,1,1,5,614,70,127,75,75,IOException,283
Alluxio-alluxio,tachyon.client.BlockInStreamTest.skipTest,1,73,UnknownHostException,0,1,6,624,104,0,0,0,IOException,379
Alluxio-alluxio,tachyon.client.BlockInStreamTest.skipTest,57,73,NullPointerException,0,1,2,624,104,123,3,3,IOException,379
Alluxio-alluxio,tachyon.client.FileInStreamTest.readTest3,1,73,UnknownHostException,0,1,6,665,117,0,0,0,IOException,403
Alluxio-alluxio,tachyon.client.FileInStreamTest.readTest3,56,73,NullPointerException,0,1,2,665,117,137,4,4,IOException,403
zxing-zxing,com.google.zxing.pdf417.decoder.ec.ErrorCorrectionTestCase.testTooManyErrors,1,322,AssertionError,1,1,2,76,37,6,0,0,ArrayIndexOutOfBoundsException,35
joel-costigliola-assertj-core,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test.date_assertion_should_support_timestamp_string_representation,1,974,AssertionError,1,1,7,18,10,3,0,0,NullPointerException,8
activiti-activiti,org.activiti.engine.test.jobexecutor.AsyncExecutorTest.testAsyncFailingScript,1,15,AssertionError,1,1,5,1207,514,66,9,9,NullPointerException,495
